Date,Wheat,Milo,Corn,Beans
7/20/12,8.91,8.20,8.65,16.88
7/23/12,8.64,8.09,8.54,16.29
7/24/12,8.31,7.85,8.30,15.79
7/25/12,8.54,7.80,8.25,16.24
7/26/12,8.40,7.66,8.11,15.86
7/27/12,8.56,7.84,8.29,16.14
7/30/12,8.67,8.05,8.50,16.56
7/31/12,8.43,7.92,8.37,16.51
8/1/12,8.34,7.86,8.31,15.29
8/2/12,8.19,7.79,8.24,15.17
8/3/12,8.46,7.95,8.40,15.29
8/6/12,8.46,7.88,8.33,14.84
8/7/12,8.46,7.81,8.26,14.66
8/8/12,8.54,7.96,8.41,14.81
8/9/12,8.65,8.03,8.48,15.31
8/10/12,8.43,7.85,8.30,15.44
8/13/12,8.18,7.68,8.13,15.01
8/14/12,8.02,7.65,8.10,14.98
8/15/12,8.08,7.79,8.24,15.70
8/16/12,8.23,7.83,8.28,15.60
8/17/12,8.36,7.84,8.29,15.81
8/20/12,8.41,8.00,8.45,16.19
8/21/12,8.58,8.16,8.61,16.68
8/22/12,8.55,8.15,8.60,16.63
8/23/12,8.33,7.94,8.39,16.50
8/24/12,8.26,7.87,8.32,16.67
8/27/12,8.23,7.80,8.25,16.54
8/28/12,8.18,7.75,8.20,16.57
8/29/12,8.46,7.95,8.40,16.88
8/30/12,8.40,7.97,8.42,16.99
8/31/12,8.31,7.88,8.33,16.92
9/4/12,8.37,7.45,8.10,16.73
9/5/12,8.17,7.31,7.96,16.53
9/6/12,8.47,7.44,8.09,16.72
9/7/12,8.58,7.45,8.10,16.62
9/10/12,8.40,7.28,7.93,16.44
9/11/12,8.39,7.23,7.88,16.27
9/12/12,8.48,7.15,7.80,16.71
9/13/12,8.58,7.19,7.84,16.72
9/14/12,8.83,7.37,7.97,16.64
9/17/12,8.36,7.03,7.63,15.94
9/18/12,8.24,6.95,7.55,15.65
9/19/12,8.45,7.12,7.77,15.95
9/20/12,8.45,7.01,7.66,15.44
9/21/12,8.61,7.03,7.68,15.47
9/24/12,8.48,7.00,7.65,15.35
9/25/12,8.46,6.99,7.64,15.37
9/26/12,8.30,6.80,7.45,14.98
9/27/12,8.13,6.71,7.36,14.96
9/28/12,8.63,7.11,7.76,15.26
10/1/12,8.42,7.12,7.77,14.85
10/2/12,8.27,7.16,7.81,14.56
10/3/12,8.26,7.15,7.80,14.57
10/4/12,8.22,7.15,7.80,14.77
10/5/12,8.14,7.06,7.71,14.77
10/8/12,8.18,7.00,7.65,14.76
10/9/12,8.24,7.00,7.65,14.75
10/10/12,8.38,6.95,7.60,14.49
10/11/12,8.58,7.31,7.96,14.74
10/12/12,8.30,7.09,7.74,14.48
10/15/12,8.21,6.95,7.60,14.18
10/16/12,8.23,6.96,7.61,14.19
10/17/12,8.34,7.04,7.69,14.34
10/18/12,8.45,7.19,7.84,14.71
10/19/12,8.48,7.20,7.85,14.59
10/22/12,8.56,7.19,7.84,14.72
10/23/12,8.48,7.14,7.79,14.78
10/24/12,8.65,7.25,7.80,14.96
10/25/12,8.58,7.12,7.67,14.89
10/26/12,8.53,7.13,7.68,14.86
10/29/12,8.47,7.12,7.67,14.52
10/30/12,8.46,7.17,7.72,14.59
10/31/12,8.48,7.31,7.86,14.72
11/1/12,8.53,7.26,7.81,14.84
11/2/12,8.53,7.15,7.70,14.52
11/5/12,8.53,7.11,7.66,14.28
11/6/12,8.64,7.16,7.71,14.41
11/7/12,8.76,7.19,7.74,14.32
11/8/12,8.81,7.16,7.71,14.21
11/9/12,8.66,7.14,7.69,13.76
11/12/12,8.35,6.93,7.48,13.30
11/13/12,8.32,6.99,7.54,13.33
11/14/12,8.34,7.01,7.56,13.44
11/15/12,8.31,6.96,7.51,13.27
11/16/12,8.20,7.02,7.57,13.08
11/19/12,8.20,7.14,7.69,13.20
11/20/12,8.22,7.18,7.73,13.38
11/21/12,8.29,7.16,7.71,13.33
11/23/12,8.31,7.21,7.76,13.44
11/26/12,8.37,7.22,7.77,13.50
11/27/12,8.69,7.35,7.90,13.74
11/28/12,8.71,7.35,7.90,13.71
11/29/12,8.70,7.27,7.82,13.73
11/30/12,8.51,7.23,7.78,13.64
12/3/12,8.42,7.27,7.80,13.79
12/4/12,8.43,7.24,7.80,13.81
12/5/12,8.48,7.30,7.86,14.04
12/6/12,8.52,7.24,7.80,14.16
12/7/12,8.50,7.09,7.65,13.97
12/10/12,8.43,7.02,7.58,14.00
12/11/12,8.22,7.00,7.56,13.97
12/12/12,8.05,6.98,7.54,13.99
12/13/12,8.08,6.92,7.48,14.02
12/14/12,8.09,7.03,7.59,14.21
12/17/12,8.01,6.96,7.52,14.21
12/18/12,8.06,6.92,7.48,13.91
12/19/12,8.03,6.75,7.31,13.62
12/20/12,7.89,6.69,7.25,13.34
12/21/12,7.87,6.74,7.30,13.56
12/24/12,7.90,6.76,7.32,13.65
12/26/12,7.70,6.65,7.21,13.50
12/27/12,7.68,6.64,7.20,13.44
12/28/12,7.71,6.66,7.22,13.49
12/31/12,7.76,6.70,7.26,13.44
1/3/13,7.56,6.61,7.17,13.17
1/4/13,7.50,6.52,7.08,13.02
1/7/13,7.53,6.58,7.14,13.24
1/8/13,7.54,6.61,7.17,13.22
1/9/13,7.46,6.66,7.22,13.21
1/10/13,7.42,6.71,7.27,13.15
1/11/13,7.52,6.81,7.37,13.08
1/14/13,7.69,6.96,7.52,13.53
1/15/13,7.83,7.03,7.59,13.49
1/16/13,7.88,7.03,7.59,13.72
1/17/13,7.82,6.97,7.53,13.65
1/18/13,7.89,7.00,7.56,13.64
1/22/13,7.76,7.01,7.57,13.87
1/23/13,7.75,6.93,7.49,13.72
1/24/13,7.67,6.96,7.52,13.70
1/25/13,7.75,6.93,7.49,13.76
1/28/13,7.78,7.01,7.57,13.83
1/29/13,7.76,7.02,7.58,13.87
1/30/13,7.86,7.12,7.68,14.14
1/31/13,7.83,7.13,7.69,14.04
2/1/13,7.67,7.08,7.64,14.09
2/4/13,7.62,7.06,7.62,14.24
2/5/13,7.52,7.01,7.57,14.31
2/6/13,7.55,6.95,7.51,14.23
2/7/13,7.46,6.83,7.39,14.22
2/8/13,7.45,6.81,7.37,13.88
2/11/13,7.34,6.74,7.30,13.67
2/12/13,7.23,6.68,7.24,13.56
2/13/13,7.25,6.68,7.24,13.58
2/14/13,7.20,6.67,7.23,13.53
2/15/13,7.28,6.76,7.29,13.60
2/19/13,7.19,6.72,7.25,14.05
2/20/13,7.27,6.78,7.31,14.18
2/21/13,7.07,6.68,7.21,14.23
2/22/13,7.00,6.67,7.20,13.84
2/25/13,6.82,6.71,7.24,13.75
2/26/13,6.88,6.82,7.35,13.72
2/27/13,6.88,6.75,7.25,13.80
2/28/13,6.98,6.84,7.34,13.92
3/1/13,7.01,6.89,7.39,13.83
3/4/13,6.93,6.83,7.36,14.12
3/5/13,7.00,6.89,7.42,14.17
3/6/13,6.80,6.69,7.22,14.16
3/7/13,6.90,6.71,7.24,14.24
3/8/13,6.89,6.84,7.37,14.21
3/11/13,6.91,6.91,7.44,14.30
3/12/13,6.90,6.94,7.47,14.19
3/13/13,6.93,6.90,7.43,13.97
3/14/13,7.08,6.97,7.50,13.86
3/15/13,7.07,6.97,7.50,13.76
3/18/13,6.99,7.00,7.53,13.60
3/19/13,7.07,7.09,7.62,13.57
3/20/13,7.21,7.13,7.66,13.70
3/21/13,7.16,7.13,7.66,13.99
3/22/13,7.17,7.06,7.59,13.91
3/25/13,7.14,7.13,7.66,13.87
3/26/13,7.24,7.10,7.63,13.98
3/27/13,7.34,7.15,7.68,14.04
3/28/13,6.87,6.75,7.28,13.55
4/1/13,6.70,6.22,6.75,13.41
4/2/13,6.77,6.21,6.74,13.44
4/3/13,6.95,6.22,6.75,13.30
4/4/13,6.82,6.10,6.63,13.22
4/5/13,6.86,6.09,6.62,13.12
4/8/13,7.05,6.14,6.67,13.28
4/9/13,7.07,6.24,6.77,13.46
4/10/13,6.90,6.29,6.82,13.43
4/11/13,6.99,6.31,6.84,13.52
4/12/13,7.13,6.39,6.92,12.94
4/15/13,6.93,6.27,6.80,12.71
4/16/13,7.02,6.43,6.96,13.25
4/17/13,7.02,6.41,6.94,13.60
4/18/13,7.04,6.25,6.78,13.70
4/19/13,7.06,6.32,6.85,13.63
4/22/13,7.00,6.26,6.79,13.44
4/23/13,6.97,5.98,6.58,13.39
4/24/13,6.99,6.02,6.62,13.25
4/25/13,7.24,6.09,6.69,13.52
4/26/13,7.17,6.04,6.64,13.61
4/29/13,7.36,6.44,7.04,13.89
4/30/13,7.50,6.34,6.94,13.79
5/1/13,7.47,6.35,6.95,13.53
5/2/13,7.56,6.50,7.10,13.52
5/3/13,7.43,6.49,7.09,13.67
5/6/13,7.22,6.25,6.85,13.49
5/7/13,7.23,6.28,6.88,13.62
5/8/13,7.25,6.21,6.86,13.71
5/9/13,7.44,6.37,7.02,13.89
5/10/13,7.24,6.24,6.89,13.79
5/13/13,7.35,6.49,7.12,13.99
5/14/13,7.35,6.46,7.09,13.95
5/15/13,7.20,6.44,7.07,13.93
5/16/13,7.12,6.35,6.98,14.08
5/17/13,7.05,6.46,7.09,14.29
5/20/13,7.13,6.43,7.06,14.45
5/21/13,7.07,6.33,6.96,14.58
5/22/13,7.11,6.59,7.19,14.66
5/23/13,7.23,6.62,7.22,14.43
5/24/13,7.14,6.57,7.17,14.48
5/28/13,7.12,6.67,7.27,14.48
5/29/13,7.16,6.65,7.25,14.39
5/30/13,7.14,6.54,7.14,14.37
5/31/13,7.19,6.62,7.22,14.48
6/3/13,7.20,6.56,7.16,14.68
6/4/13,7.19,6.61,7.21,14.62
6/5/13,7.11,6.61,7.21,14.65
6/6/13,7.14,6.63,7.23,14.60
6/7/13,7.10,6.66,7.26,14.66
6/10/13,7.01,6.50,7.10,14.56
6/11/13,7.05,6.60,7.20,14.71
6/12/13,6.92,6.51,7.11,14.75
6/13/13,6.94,6.44,7.04,14.57
6/14/13,6.87,6.55,7.15,14.64
6/17/13,6.89,6.69,7.29,14.65
6/18/13,6.94,6.73,7.33,14.66
6/19/13,7.15,6.82,7.42,14.87
6/20/13,7.12,6.73,7.33,14.71
6/21/13,7.12,6.62,7.22,14.64
6/24/13,6.90,6.53,7.13,14.71
6/25/13,6.79,6.57,7.17,14.89
6/26/13,6.69,6.65,7.25,14.85
6/27/13,6.74,6.32,6.97,14.93
6/28/13,6.63,6.07,6.82,14.91
7/1/13,6.63,5.92,6.67,14.96
7/2/13,6.63,5.93,6.68,14.94
7/3/13,6.67,5.92,6.67,15.01
7/5/13,6.64,5.91,6.66,14.92
7/8/13,6.67,5.98,6.73,15.16
7/9/13,6.82,6.17,6.92,15.28
7/10/13,6.87,6.19,6.94,15.25
7/11/13,6.87,6.26,7.01,15.32
7/12/13,6.94,6.11,6.86,14.89
7/15/13,6.86,6.01,6.76,15.14
7/16/13,6.89,6.10,6.90,15.35
7/17/13,6.88,6.04,6.84,15.38
7/18/13,6.87,6.06,6.91,15.29
7/19/13,6.90,6.09,6.94,15.51
7/22/13,6.87,6.16,6.91,14.89
7/23/13,6.84,5.98,6.73,14.10
7/24/13,6.82,5.83,6.58,13.22
7/25/13,6.77,5.81,6.51,11.79
7/26/13,6.77,5.77,6.47,11.84
7/29/13,6.75,5.74,6.44,11.75
7/30/13,6.81,5.81,6.51,11.58
7/31/13,6.92,5.84,6.54,11.61
8/1/13,6.92,5.63,6.38,11.68
8/2/13,6.92,5.51,6.26,11.57
8/5/13,6.81,5.44,6.19,11.58
8/6/13,6.87,5.47,6.22,11.42
8/7/13,6.84,5.43,6.18,11.41
8/8/13,6.87,5.49,6.24,11.59
8/9/13,6.82,5.41,6.16,11.57
8/12/13,6.85,5.47,6.22,12.00
8/13/13,6.81,5.30,6.05,12.03
8/14/13,6.84,5.40,6.15,13.09
8/15/13,6.88,5.57,6.32,13.36
8/16/13,6.83,5.49,6.24,13.29
8/19/13,6.88,5.68,6.43,13.73
8/20/13,6.82,5.59,6.34,13.61
8/21/13,6.85,5.73,6.48,13.74
8/22/13,6.79,5.63,6.38,13.57
8/23/13,6.81,5.71,6.46,13.98
8/26/13,6.93,5.91,6.66,14.60
8/27/13,6.92,5.75,6.50,14.41
8/28/13,6.91,5.79,6.59,14.43
8/29/13,6.86,5.72,6.52,14.39
8/30/13,6.89,5.57,6.37,14.28
9/3/13,6.84,5.50,6.15,14.57
9/4/13,6.83,5.45,6.10,14.23
9/5/13,6.74,5.11,5.41,14.38
9/6/13,6.81,5.18,5.48,14.18
9/9/13,6.74,5.04,5.34,13.97
9/10/13,6.80,4.89,4.99,13.95
9/11/13,6.80,4.93,5.03,13.98
9/12/13,6.87,4.76,4.86,14.16
9/13/13,6.77,4.69,4.79,14.02
9/16/13,6.75,4.67,4.77,13.68
9/17/13,6.75,4.59,4.74,13.18
9/18/13,6.78,4.61,4.76,13.23
9/19/13,6.87,4.55,4.80,12.90
9/20/13,6.78,4.46,4.71,12.15
9/23/13,6.83,4.28,4.68,12.08
9/24/13,6.90,4.24,4.64,12.13
9/25/13,7.03,4.30,4.70,12.22
9/26/13,7.12,4.32,4.72,12.17
9/27/13,7.17,4.29,4.69,12.20
9/30/13,7.25,4.17,4.57,11.83
10/1/13,7.30,4.04,4.54,11.68
10/2/13,7.40,4.04,4.54,11.74
10/3/13,7.41,4.09,4.54,11.98
10/4/13,7.35,4.13,4.58,12.05
10/7/13,7.42,4.19,4.64,12.07
10/8/13,7.46,4.12,4.57,11.99
10/9/13,7.44,4.14,4.59,11.98
10/10/13,7.41,4.08,4.53,11.98
10/11/13,7.45,4.03,4.48,11.77
10/14/13,7.47,4.07,4.52,11.88
10/15/13,7.41,4.14,4.59,11.82
10/16/13,7.30,4.13,4.58,11.92
10/17/13,7.34,4.18,4.58,12.08
10/18/13,7.54,4.17,4.57,12.06
10/21/13,7.46,4.19,4.62,12.18
10/22/13,7.51,4.13,4.56,12.17
10/23/13,7.56,4.18,4.61,12.25
10/24/13,7.49,4.20,4.58,12.25
10/25/13,7.44,4.20,4.58,12.15
10/28/13,7.36,4.11,4.49,11.86
10/29/13,7.37,4.12,4.50,11.94
10/30/13,7.33,4.10,4.48,12.03
10/31/13,7.26,4.08,4.46,12.00
11/1/13,7.19,4.07,4.45,11.92
11/4/13,7.14,4.11,4.44,11.97
11/5/13,7.07,4.15,4.43,11.90
11/6/13,7.02,4.11,4.39,11.95
11/7/13,6.98,4.11,4.39,12.07
11/8/13,6.94,4.17,4.45,12.36
11/11/13,6.91,4.25,4.53,12.41
11/12/13,6.88,4.22,4.50,12.55
11/13/13,6.87,4.20,4.48,12.55
11/14/13,6.88,4.17,4.45,12.54
11/15/13,6.83,4.12,4.40,12.21
11/18/13,6.79,4.02,4.30,12.28
11/19/13,6.84,4.08,4.36,12.16
11/20/13,6.81,4.07,4.35,12.14
11/21/13,6.80,4.13,4.41,12.32
11/22/13,6.87,4.12,4.40,12.45
11/25/13,6.89,4.15,4.43,12.54
11/26/13,6.89,4.09,4.37,12.54
11/28/13,6.98,4.05,4.33,12.62
11/29/13,6.98,4.05,4.33,12.62
12/2/13,6.91,4.07,4.35,12.46
12/3/13,6.97,4.13,4.41,12.45
12/4/13,6.89,4.19,4.47,12.55
12/5/13,6.80,4.16,4.44,12.53
12/6/13,6.81,4.16,4.44,12.51
12/9/13,6.81,4.20,4.48,12.69
12/10/13,6.69,4.18,4.46,12.63
12/11/13,6.70,4.21,4.49,12.69
12/12/13,6.63,4.16,4.44,12.49
12/13/13,6.58,4.08,4.36,12.53
12/16/13,6.51,4.05,4.33,12.63
12/17/13,6.46,4.09,4.37,12.72
12/18/13,6.39,4.07,4.35,12.49
12/19/13,6.38,4.13,4.41,12.52
12/20/13,6.42,4.15,4.43,12.64
12/23/13,6.34,4.16,4.44,12.54
12/24/13,6.32,4.17,4.45,12.59
12/26/13,6.30,4.08,4.36,12.44
12/27/13,6.29,4.10,4.38,12.57
12/30/13,6.21,4.06,4.34,12.53
12/31/13,6.26,4.04,4.32,12.34
1/2/14,6.16,4.03,4.31,11.95
1/3/14,6.28,4.06,4.34,11.96
1/6/14,6.29,4.10,4.38,12.02
1/7/14,6.30,4.08,4.36,12.01
1/8/14,6.22,3.99,4.27,11.94
1/9/14,6.24,3.94,4.22,11.99
1/10/14,6.11,4.15,4.43,12.04
1/13/14,6.05,4.17,4.45,12.19
1/14/14,6.17,4.14,4.42,12.32
1/15/14,6.06,4.08,4.36,12.43
1/16/14,6.15,4.10,4.38,12.40
1/17/14,6.08,4.06,4.34,12.42
1/21/14,6.06,4.07,4.35,12.06
1/22/14,6.10,4.08,4.36,12.05
1/23/14,6.17,4.11,4.39,11.97
1/24/14,6.12,4.12,4.40,12.05
1/27/14,6.08,4.14,4.42,12.08
1/28/14,6.07,4.14,4.42,12.06
1/29/14,5.94,4.10,4.38,11.89
1/30/14,5.96,4.16,4.44,11.95
1/31/14,6.01,4.16,4.44,12.03
2/3/14,6.09,4.18,4.46,12.13
2/4/14,6.32,4.24,4.52,12.33
2/5/14,6.36,4.25,4.53,12.36
2/6/14,6.34,4.25,4.53,12.46
2/7/14,6.34,4.26,4.54,12.52
2/10/14,6.48,4.25,4.53,12.46
2/11/14,6.51,4.24,4.52,12.55
2/12/14,6.48,4.22,4.50,12.43
2/13/14,6.58,4.23,4.51,12.64
2/14/14,6.60,4.27,4.55,12.58
2/18/14,6.71,4.32,4.60,12.81
2/19/14,6.78,4.36,4.64,12.74
2/20/14,6.77,4.38,4.66,12.78
2/21/14,6.68,4.35,4.63,12.91
2/24/14,6.74,4.34,4.62,13.07
2/25/14,6.76,4.38,4.66,13.19
2/26/14,6.64,4.38,4.66,13.27
2/27/14,6.47,4.30,4.58,13.14
2/28/14,6.54,4.41,4.64,13.34
3/3/14,6.80,4.48,4.71,13.29
3/4/14,6.90,4.61,4.84,13.43
3/5/14,6.90,4.59,4.82,13.41
3/6/14,6.93,4.68,4.91,13.58
3/7/14,7.01,4.66,4.89,13.78
3/10/14,6.91,4.55,4.78,13.39
3/11/14,7.09,4.60,4.83,13.33
3/12/14,7.28,4.66,4.89,13.07
3/13/14,7.17,4.62,4.85,13.16
3/14/14,7.32,4.63,4.86,13.09
3/17/14,7.24,4.56,4.79,13.12
3/18/14,7.43,4.63,4.86,13.38
3/19/14,7.63,4.65,4.88,13.51
3/20/14,7.57,4.56,4.79,13.54
3/21/14,7.46,4.56,4.79,13.29
3/24/14,7.70,4.67,4.90,13.46
3/25/14,7.67,4.64,4.87,13.48
3/26/14,7.51,4.62,4.85,13.60
3/27/14,7.64,4.69,4.92,13.62
3/28/14,7.44,4.69,4.92,13.62
3/31/14,7.44,4.79,5.02,13.89
4/1/14,7.34,4.85,5.08,14.10
4/2/14,7.19,4.73,4.96,13.87
4/3/14,7.24,4.77,5.00,14.00
4/4/14,7.14,4.79,5.02,13.99
4/7/14,7.20,4.76,4.99,13.89
4/8/14,7.24,4.84,5.11,14.13
4/9/14,7.15,4.79,5.06,14.25
4/10/14,7.05,4.78,5.05,14.12
4/11/14,7.02,4.76,5.03,13.93
4/14/14,7.24,4.80,5.07,14.06
4/15/14,7.48,4.81,5.08,14.31
4/16/14,7.37,4.75,5.02,14.49
4/17/14,7.40,4.72,4.99,14.44
4/21/14,7.16,4.66,4.93,14.29
4/22/14,7.23,4.73,5.00,14.10
4/23/14,7.28,4.81,5.08,13.99
4/24/14,7.42,4.78,5.05,14.02
4/25/14,7.58,4.84,5.11,14.28
4/28/14,7.65,4.85,5.12,14.38
4/29/14,7.79,4.93,5.20,14.54
4/30/14,7.93,4.91,5.25,14.53
5/1/14,7.84,4.79,5.13,14.01
5/2/14,8.02,4.72,5.06,14.11
5/5/14,8.12,4.80,5.14,14.03
5/6/14,8.25,4.90,5.28,13.99
5/7/14,8.22,4.86,5.24,13.86
5/8/14,8.23,4.89,5.27,14.10
5/9/14,8.09,4.80,5.18,14.27
5/12/14,8.05,4.72,5.10,14.15
5/13/14,8.05,4.75,5.13,14.34
5/14/14,7.86,4.68,5.06,14.37
5/15/14,7.59,4.56,4.94,14.20
5/16/14,7.48,4.56,4.94,14.15
5/19/14,7.49,4.49,4.87,14.35
5/20/14,7.48,4.46,4.84,14.20
5/21/14,7.42,4.47,4.85,14.55
5/22/14,7.32,4.49,4.87,14.69
5/23/14,7.25,4.50,4.88,14.66
5/27/14,7.18,4.42,4.80,14.39
5/28/14,7.16,4.45,4.83,14.48
5/29/14,7.11,4.42,4.80,14.49
5/30/14,7.03,4.38,4.76,14.43
6/2/14,6.99,4.38,4.76,14.31
6/3/14,6.88,4.30,4.68,14.19
6/4/14,6.94,4.28,4.66,14.04
6/5/14,6.94,4.21,4.59,13.87
6/6/14,7.16,4.31,4.69,13.88
6/9/14,7.14,4.23,4.61,13.82
6/10/14,7.06,4.18,4.56,13.82
6/11/14,6.87,4.13,4.56,13.70
6/12/14,6.89,4.16,4.59,13.47
6/13/14,6.96,4.19,4.62,13.57
6/16/14,6.91,4.16,4.61,13.54
6/17/14,6.96,4.14,4.59,13.36
6/18/14,6.93,4.17,4.62,13.44
6/19/14,7.04,4.26,4.71,13.56
6/20/14,6.96,4.28,4.73,13.49
6/23/14,6.90,4.20,4.65,13.53
6/24/04,6.81,4.18,4.63,13.45
6/25/14,6.89,4.16,4.61,13.49
6/26/14,6.96,4.18,4.63,13.69
6/27/14,6.97,4.17,4.77,13.73
6/30/14,6.75,3.94,4.54,13.25
7/1/14,6.64,3.91,4.51,13.23
7/2/14,6.57,3.87,4.47,13.10
7/3/14,6.65,3.85,4.45,12.95
7/7/14,6.48,3.76,4.36,12.68
7/8/14,6.39,3.73,4.33,12.44
7/9/14,6.28,3.66,4.26,12.42
7/10/14,6.22,3.61,4.21,12.28
7/11/14,6.06,3.53,4.13,11.91
7/14/14,6.16,3.57,4.17,12.02
7/15/14,6.09,3.49,4.09,11.86
7/16/14,6.07,3.53,4.13,11.92
7/17/14,6.19,3.55,4.15,11.80
7/18/14,6.04,3.46,4.06,11.82
7/21/14,5.98,3.39,3.99,11.81
7/22/14,5.91,3.35,3.95,11.89
7/23/14,5.94,3.38,3.98,11.94
7/24/14,5.86,3.42,4.02,12.02
7/25/14,5.96,3.43,4.03,12.01
7/28/14,5.91,3.48,4.08,12.25
7/29/14,5.77,3.42,4.02,12.12
7/30/14,5.82,3.42,4.02,11.98
7/31/14,5.91,3.37,3.97,11.72
8/1/14,5.98,3.33,3.93,11.49
8/4/14,6.04,3.39,3.99,11.70
8/5/14,6.08,3.36,3.96,11.56
8/6/14,6.21,3.43,4.03,11.70
8/7/14,6.09,3.40,4.00,11.68
8/8/14,5.92,3.32,3.92,11.75
8/11/14,5.87,3.37,3.97,11.63
8/12/14,5.76,3.39,3.99,11.50
8/13/14,5.67,3.38,3.98,11.52
8/14/14,5.71,3.42,4.02,11.61
8/15/14,5.83,3.46,4.06,11.57
8/18/14,5.81,3.36,3.96,11.63
8/19/14,5.88,3.38,3.98,11.58
8/20/14,5.82,3.35,3.95,11.53
8/21/14,5.85,3.37,3.97,11.53
8/22/14,5.97,3.41,4.01,11.67
8/25/14,5.86,3.35,3.95,11.54
8/26/14,5.84,3.31,3.91,11.53
8/27/14,5.91,3.31,3.91,11.49
8/28/14,5.98,3.37,3.97,11.54
8/29/14,5.96,3.33,3.90,11.49
9/2/14,5.86,3.32,3.89,11.57
9/3/14,5.70,3.20,3.77,11.45
9/4/14,5.73,3.15,3.72,11.28
9/5/14,5.86,3.24,3.81,11.32
9/8/14,5.86,3.16,3.73,11.19
9/9/14,5.80,3.12,3.69,9.68
9/10/14,5.73,3.14,3.71,9.19
9/11/14,5.63,3.09,3.66,9.07
9/12/14,5.50,3.07,3.64,9.10
9/15/14,5.43,3.11,3.68,9.15
9/16/14,5.40,3.12,3.69,9.06
9/17/14,5.39,3.10,3.67,9.08
9/18/14,5.27,3.06,3.63,8.97
9/19/14,5.17,3.00,3.57,8.82
9/22/14,5.17,2.98,3.55,8.63
9/23/14,5.19,2.94,3.51,8.46
9/24/14,5.24,3.00,3.40,8.47
9/25/14,5.24,2.96,3.36,8.33
9/26/14,5.24,2.93,3.33,8.20
9/29/14,5.27,2.96,3.36,8.34
9/30/14,5.18,2.91,3.31,8.23
10/1/14,5.18,2.91,3.31,8.27
10/2/14,5.22,2.93,3.33,8.35
10/3/14,5.28,2.93,3.33,8.22
10/6/14,5.36,3.03,3.43,8.52
10/7/14,5.48,3.11,3.51,8.51
10/8/14,5.47,3.13,3.53,8.45
10/9/14,5.33,3.15,3.60,8.52
10/10/14,5.38,3.04,3.49,8.33
10/13/14,5.44,3.16,3.61,8.55
10/14/14,5.50,3.27,3.72,8.75
10/15/14,5.52,3.18,3.63,8.63
10/16/14,5.65,3.22,3.67,8.77
10/17/14,5.62,3.18,3.63,8.62
10/20/14,5.61,3.18,3.63,8.54
10/21/14,5.62,3.26,3.71,8.74
10/22/14,5.65,3.23,3.68,8.73
10/23/14,5.65,3.30,3.75,9.03
10/24/14,5.54,3.28,3.68,8.88
10/27/14,5.55,3.38,3.78,9.16
10/28/14,5.62,3.40,3.80,9.18
10/29/14,5.67,3.50,3.90,9.53
10/30/14,5.62,3.49,3.89,9.34
10/31/14,5.54,3.52,3.92,9.57
11/3/14,5.58,3.49,3.89,9.40
11/4/14,5.50,3.40,3.80,9.20
11/5/14,5.45,3.45,3.85,9.29
11/6/14,5.39,3.46,3.86,9.38
11/7/14,5.29,3.48,3.83,9.47
11/10/14,5.33,3.49,3.84,9.36
11/11/14,5.39,3.54,3.89,9.74
11/12/14,5.59,3.58,3.93,9.58
11/13/14,5.65,3.66,4.01,9.64
11/14/14,5.66,3.62,3.97,9.33
11/17/14,5.57,3.58,3.93,9.46
11/18/14,5.54,3.52,3.87,9.33
11/19/14,5.46,3.43,3.78,9.15
11/20/14,5.62,3.53,3.88,9.31
11/21/14,5.64,3.58,3.91,9.49
11/24/14,5.64,3.53,3.86,9.44
11/25/14,5.77,3.59,3.92,9.61
11/26/14,5.81,3.63,3.96,9.57
11/28/14,5.97,3.66,3.94,9.26
12/1/14,6.26,3.80,4.01,9.27
12/2/14,6.14,3.71,3.92,9.06
12/3/14,6.02,3.72,3.93,9.08
12/4/14,5.98,3.90,4.05,9.28
12/5/14,6.01,3.95,4.10,9.59
12/8/14,6.01,4.00,4.08,9.66
12/9/14,5.84,4.05,4.13,9.71
12/10/14,5.80,4.12,4.12,9.61
12/11/14,5.90,4.17,4.17,9.64
12/12/14,5.96,4.26,4.26,9.69
12/15/14,6.09,4.09,4.27,9.62
12/16/14,6.17,4.06,4.24,9.46
12/17/14,6.44,4.18,4.26,9.49
12/18/14,6.46,4.21,4.29,9.57
12/19/14,6.28,4.21,4.29,9.53
12/22/14,6.20,4.22,4.30,9.60
12/23/14,6.27,4.24,4.32,9.61
12/24/14,6.06,4.18,4.26,9.51
12/26/14,6.06,4.25,4.33,9.70
12/29/14,6.10,4.23,4.31,9.64
12/30/14,5.98,4.17,4.25,9.60
12/31/14,5.89,4.07,4.15,9.41
1/2/15,5.79,4.06,4.14,9.25
1/5/15,5.87,4.16,4.24,9.62
1/6/15,5.93,4.15,4.23,9.73
1/7/15,5.82,4.06,4.14,9.73
1/8/15,5.70,4.04,4.12,9.65
1/9/15,5.63,4.10,4.18,9.69
1/12/15,5.53,4.12,4.20,9.33
1/13/15,5.44,3.96,4.04,9.21
1/14/15,5.37,4.01,3.99,9.26
1/15/15,5.35,4.00,3.98,9.08
1/16/15,5.39,4.07,4.05,9.09
1/20/15,5.40,4.10,4.08,8.99
1/21/15,5.34,4.08,4.06,9.01
1/22/15,5.27,4.04,4.02,8.94
1/23/15,5.26,4.07,4.05,8.90
1/26/15,5.17,4.14,4.02,9.01
1/27/15,5.12,4.11,3.99,8.91
1/28/15,4.98,4.03,3.91,8.87
